name1,image1,name2,image2,ff_all_arcface,ff_all_magface,ff_all_adaface,ff_gpen_sgpn_magface,ff_gpen_sgpn_adaface,ff_gpen_sgpn_arcface,ff_gpen_gfpgan_magface,ff_gpen_gfpgan_adaface,ff_gpen_gfpgan_arcface,ff_sgpn_gfpgan_magface,ff_sgpn_gfpgan_adaface,ff_sgpn_gfpgan_arcface
Ronald_Reagan,3,Ronald_Reagan,1,0.2604151085210455,0.1290154406905145,0.0867170179063884,0.1526206183063066,0.0896996705305172,0.2913601528398497,0.1270718940254068,0.0785274160854674,0.1778225278538824,0.1062551209164456,0.0912862262017871,0.2934238445970573
Christopher_Reeve,3,Christopher_Reeve,2,0.3292507213094931,0.1598348853152078,0.1857567057761637,0.1172808983926734,0.1115089212503718,0.2864547897819096,0.2062550388123248,0.2566717825881433,0.4228767320160436,0.1589406513204188,0.1927912723668813,0.2799331651072861
Andrew_Bunner,1,Andrew_Bunner,2,0.3773511744386721,0.3231553319549829,0.3357176026217803,0.3127381154822826,0.3084670423604826,0.3621905363427802,0.3169340573188277,0.3269471535122943,0.3966053065354812,0.3407917982069549,0.3731486301987645,0.3749365382935244
Joe_Torre,1,Joe_Torre,2,0.3967419573273932,0.4182976185924745,0.4366531122021442,0.3658577050958744,0.3957070904911756,0.3000839839454512,0.5617025592263233,0.5837384147884612,0.5351103281121697,0.3113293007720273,0.3118872407795993,0.3333234430057226
Susie_Castillo,1,Susie_Castillo,2,0.3706927223819348,0.2093348498398329,0.1616621556191563,0.1129028591662341,0.0842160354642408,0.3266829394635673,0.3127512046640655,0.2527546529314372,0.4862990388243146,0.2000655632725183,0.1527342555230237,0.3028846791949549
Kenneth_Evans,2,Kenneth_Evans,1,0.2644894846118646,0.1252525201590577,0.237503039701957,0.1041101094100235,0.2546325104651189,0.2508287569376874,0.30680484689521,0.3423154352936373,0.3319852262338419,0.0305804822853619,0.0911686363655318,0.2206687020070271
Priscilla_Presley,2,Priscilla_Presley,1,0.2155564710277473,0.0250131566202024,0.0676701726640785,-0.0073699273929367,0.0655905649924996,0.2051777630557092,-0.0023864687605311,0.0733301435052415,0.2491446692105944,0.0817171247757601,0.0645331226477022,0.1960476653682308
Julia_Tymoshenko,1,Julia_Tymoshenko,2,0.0559217200082329,0.1504295682351851,0.0806364420478419,0.1818224771548094,0.1128505362267289,0.0220672925494193,0.1493534549632691,0.0536397100969295,0.1735538868388901,0.1166545969794266,0.0732107150326111,-0.0233710340459048
Sergei_Ivanov,1,Sergei_Ivanov,5,0.307749790930705,0.2278257625573541,0.2027790537158056,0.2177169025445137,0.1907755070683728,0.3080083870026431,0.2193580445721187,0.2324418824742652,0.3114835388491728,0.2475893747198539,0.185197187966143,0.3041107108001759
Jennifer_Capriati,18,Jennifer_Capriati,30,0.2667346273276333,0.2091395648008497,0.1263045743588769,0.2485606148867027,0.1215007315966615,0.2083363827443488,0.165059280447187,0.0925830764052181,0.2295606245270595,0.2118621248170579,0.1618461942053652,0.3443921306468574
Celso_Amorim,2,Celso_Amorim,1,0.1183122262285682,0.1002239771833079,0.1237186112772576,0.1296345607565011,0.0956700318563558,-0.010399232724674,0.0903719616270922,0.1382020724919552,0.1634063556118898,0.0748399404748152,0.1400951367823611,0.1783709525704152
Sebastian_Saja,3,Sebastian_Saja,2,0.2904318077442671,0.1793125695802766,0.2362167890392342,0.1702093682625499,0.2164749214275026,0.2759657093632581,0.2136274214943171,0.3105212543390824,0.3490749343738515,0.1642815691339166,0.1826526529425705,0.2538984414590874
Gabriel_Valdes,2,Gabriel_Valdes,1,0.3191798953884756,0.187240212011159,0.1670797095837538,0.1768479485259847,0.1276235395066802,0.2593753279485874,0.2013160917479488,0.1890359593255377,0.2938520613636994,0.1866711335463977,0.1862483723800808,0.4043091348113785
Nick_Nolte,1,Nick_Nolte,4,0.0551176673677699,0.1219817284706428,0.0311710919082042,0.1018275321441095,0.030124415585125,0.0098737334158549,0.1580952900358551,0.0636942626129672,0.1028090976111414,0.1043793644406808,-0.0030729267656888,0.0479839980282569
Salman_Rushdie,2,Salman_Rushdie,1,0.4768541380682751,0.2161997226829051,0.3844357417765061,0.1339732612989763,0.3054630529427902,0.3028306035291409,0.3792131597674195,0.4811124210397146,0.7307986482787554,0.1849178366732564,0.3679384981620838,0.3749772047499722
Hosni_Mubarak,3,Hosni_Mubarak,1,0.1222752178388261,0.1622247553288884,0.1372387072691266,0.2146698204411184,0.1263505186176947,0.1234552894515876,0.0604782601584661,0.1325069639403687,0.0643774332167238,0.1842893038166544,0.1524923084794831,0.1720163780694902
Jane_Pauley,1,Jane_Pauley,2,0.3976359161716464,0.2825095261014892,0.228303543685488,0.3187253936365714,0.2375244663779618,0.42150754544458,0.185292366465775,0.1477802936918271,0.2421324498085961,0.3239844097494507,0.3024958982176834,0.5201844892064634
James_McGreevey,2,James_McGreevey,1,-0.0463977123407889,0.0010199900238405,0.1106012930570431,0.0349349725767981,0.1346640420372866,0.0317927147511353,-0.0886350459585852,0.0675176381662769,-0.0911211581819955,0.0546287644812271,0.1294688193168374,-0.0726861451307056
David_Hyde_Pierce,3,David_Hyde_Pierce,1,0.4884557995424888,0.4318578616066456,0.4533631198233709,0.4122678993816813,0.4074024187118701,0.4665205451674437,0.4620062034064823,0.4887760153923067,0.5304665139096822,0.4259855263664704,0.462752003819749,0.4688976881801075
Liza_Minnelli,2,Liza_Minnelli,3,0.4558663166300998,0.2743454489034085,0.2345846343127007,0.2066832245400122,0.1337802281129513,0.3766267106322113,0.409954513525439,0.3711578604954679,0.6250587887632154,0.2233582072937426,0.2032360880809424,0.3738407210995463
David_Heyman,1,David_Heyman,2,0.3561855212002796,0.1939466434325568,0.1479333170250462,0.1327254900957662,0.1007939100450295,0.2999761514635917,0.2803966402347893,0.2325856631003807,0.4370235559752936,0.1715237703905818,0.1147558388609317,0.3364289006717583
Andrew_Cuomo,1,Andrew_Cuomo,2,0.3159899060856599,0.1525349717470156,0.232888244530886,0.1114244507293512,0.211564079893541,0.2797865019159086,0.2768433188895643,0.3313297296358572,0.3950234533312194,0.0947480660098336,0.1512012636509618,0.2692257531139174
John_Howard,14,John_Howard,6,0.3726859925282982,0.2948672525276664,0.3624833437779612,0.2752610177202149,0.3137665017901381,0.3558226467066882,0.2340307888362175,0.3582270421914785,0.3560578348616272,0.3722486548645485,0.4178028116115364,0.407232492366153
Muhammad_Ali,3,Muhammad_Ali,2,0.304015898358821,0.2059590857027923,0.2418451975950546,0.1538701031992202,0.1941757605554955,0.2986234920522158,0.2790308627396964,0.296492968708246,0.3780931709616061,0.1926445855268159,0.2339230422664132,0.2361143365666058
Elizabeth_Shue,2,Elizabeth_Shue,1,0.3743139026270715,0.1487581978764464,0.165132663480877,0.1470232976104418,0.1934808953048787,0.430104436584011,0.1521823094208733,0.1535005154375497,0.3767552600313132,0.1491835464933914,0.1479811230132932,0.3144190460881754
Juan_Carlos_Ferrero,24,Juan_Carlos_Ferrero,10,0.2738667370283805,0.1213303586309077,0.1017116435930785,0.0897471620568741,0.1029323753782574,0.2550191551751094,0.1965890668952545,0.1569350064393027,0.3970128166466872,0.0854196992184794,0.0465940552702978,0.1755792622639091
Muhammad_Saeed_al-Sahhaf,1,Muhammad_Saeed_al-Sahhaf,4,0.3650035257809363,0.1691610250629818,0.1379545192210397,0.126532559778761,0.0800400198567521,0.3047687919686581,0.2220949933960161,0.2018393172641608,0.4448786301073844,0.1575209820191051,0.1364518679057609,0.3477626737626584
Darrell_Issa,2,Darrell_Issa,1,0.436782205753376,0.2191010226147255,0.2535780051007388,0.2041248213908188,0.2218266602332567,0.4327140519205585,0.236160066160514,0.3120222633955222,0.422512279235331,0.2205450852752447,0.2323275972965126,0.4544141906719813
Christian_Wulff,2,Christian_Wulff,1,0.5680637432952019,0.4605125544977487,0.4792405165428783,0.4008791265938742,0.4167228453379999,0.5207243832220658,0.577798371676182,0.6037155150844475,0.6772062046739822,0.4105822929710703,0.4168054596704991,0.5100350970622745
Frank_Dunham_Jr,1,Frank_Dunham_Jr,2,0.0806536133969649,0.0677125299346834,0.0779213001663334,0.0780506371013036,0.1191840399322626,0.0276717009706359,0.1063276785480327,0.0590659416955914,0.1951476373966004,0.0185911969101652,0.0547765175823949,0.0028272235671444
Bernard_Landry,4,Bernard_Landry,2,0.5632740067032664,0.5147807176104677,0.4584967696686777,0.4924599893313074,0.4289400907461679,0.5365592533561244,0.5711333537977549,0.5144046600287987,0.5838215337333188,0.4880369446817015,0.4300181108620149,0.5711189333043812
Aleksander_Kwasniewski,1,Aleksander_Kwasniewski,4,0.4457580077233061,0.2680779657454085,0.3289540769300387,0.2843059031934679,0.3162459232887608,0.4691989903544219,0.3452021958562405,0.4048335223082872,0.5273789930076394,0.1734479377702595,0.2617404840378338,0.3371668399341136
Gunter_Pleuger,6,Gunter_Pleuger,1,0.3937228277507529,0.2745447893353949,0.2663570231827361,0.318900910459712,0.2737797817916056,0.4408909097959104,0.2364995124089014,0.2794734383565681,0.3766591124925209,0.2583843903628341,0.2451668004502578,0.3615959217447861
Jerry_Springer,4,Jerry_Springer,3,0.171104111753903,0.1530540110053635,0.1491471832538596,0.1147215204883626,0.0891829041463859,0.127467493913304,0.167580174855535,0.1555393773487998,0.3551743011977814,0.1855203470299126,0.1997264889430426,0.0397185857124029
Tom_Jones,2,Tom_Jones,1,0.3333642325777015,0.230572013873554,0.2178149469669502,0.259547505700075,0.2631618122272365,0.3615687827705695,0.1010805045750928,0.1006945073335894,0.2058770342713533,0.315507859632446,0.2871986263614975,0.4201179934457382
Larry_Lucchino,1,Larry_Lucchino,2,0.2992784234238558,0.1602039285396149,0.1895156307192781,0.1442653565293853,0.1860093142368183,0.3177169964915287,0.1488713895546528,0.1664107569661865,0.2914971377641743,0.1873610236586029,0.2170378765766184,0.2873665853678452
Wang_Yingfan,3,Wang_Yingfan,2,0.2209408352193638,0.0825508699618735,0.1353033513617733,0.0781607412327864,0.1040843899538743,0.1922432912327455,0.0492386061930101,0.1626321897857289,0.2809518038435517,0.1171828721434188,0.1410144913762522,0.1865129780575006
Donatella_Versace,1,Donatella_Versace,3,0.4164020036373465,0.2854999054960049,0.2366105879170909,0.3193009192406683,0.2516472965033768,0.4661531366784222,0.171089260064455,0.1758478431291588,0.2581804175542947,0.3435963446372023,0.2739358658723417,0.4952364533385733
Gary_Carter,3,Gary_Carter,1,0.3701528334369542,0.2311996557453069,0.2353971139196383,0.2735920198764555,0.2441746665131692,0.3956737177268141,0.1609625266443639,0.2200282321157983,0.3466091160778218,0.2495241084456999,0.2423445039158608,0.3667972533558629
Valdas_Adamkus,1,Valdas_Adamkus,2,0.405093540132261,0.3400964650871411,0.3569400399550746,0.3095228398966639,0.3349010740771014,0.340392424954213,0.3922677011419749,0.3916647833181896,0.4281995441288196,0.3263566489229563,0.3421212883997611,0.4468735362268802
Paul_Coppin,2,Paul_Coppin,1,0.2629185875789748,0.1414897341203283,0.1313173832981252,0.1098680495460617,0.1123961751374332,0.2028559138903137,0.1784757789830668,0.1700492692215051,0.3837609959536156,0.1431164148099308,0.113348914846881,0.2206799344794764
Kristin_Davis,3,Kristin_Davis,1,0.4692869850044825,0.26055834106872,0.2985096680622304,0.2250082898634492,0.2818283478565989,0.4418226859117995,0.2770716162107217,0.294608497017425,0.4482345755036515,0.2857962294329251,0.3191152858388874,0.5182388996928563
Carol_Burnett,1,Carol_Burnett,2,0.5921143116112138,0.3971349283338881,0.3476197820840192,0.4409251814534593,0.3606536419582287,0.6446666549534409,0.2333462590188559,0.2444599134777544,0.5173696886588084,0.4751964605951949,0.4381363910692805,0.6091001247921946
Peter_Struck,1,Peter_Struck,3,0.1770401151735551,0.1581870841464095,0.1488494348330106,0.1717496564127343,0.2053759023753563,0.2025144061536437,0.1587882646744119,0.1705762587435172,0.0421359218556555,0.1440174771325308,0.060254450505388,0.2463442259092158
Ed_Smart,1,Ed_Smart,2,0.5104651199658037,0.3537958763716087,0.3485728582628002,0.3186818228581158,0.3201618512196426,0.4570978297519666,0.3548127475147321,0.4081801658709852,0.5801882481936873,0.3923775433530748,0.3204512039570337,0.4982545871749289
Jim_Furyk,4,Jim_Furyk,3,0.3853471238574223,0.2815446641671948,0.369524388318087,0.2149591641882235,0.3437289611518298,0.205422198419319,0.2789921656123582,0.2880508782241772,0.4905569714774192,0.3653650086816483,0.4771551034627876,0.4435628460151975
Cameron_Diaz,1,Cameron_Diaz,5,0.4619058679445306,0.2781963763172652,0.3691788192016768,0.2521553155324227,0.3264908332108358,0.4573343576285362,0.3493293435839781,0.4373852462202599,0.4729142858933552,0.2461018950903866,0.3468541964578643,0.4574585866638567
Debbie_Reynolds,2,Debbie_Reynolds,4,0.2945958283556352,0.1088950450638904,0.1189619095610934,0.0573764962110438,0.0612350913255845,0.2424443267694695,0.1460353010954614,0.1824236992356431,0.4259163940819589,0.1300409521673798,0.1198546902586343,0.2222994361836524
Moshe_Katsav,3,Moshe_Katsav,4,0.3811112000328469,0.3709867573803415,0.3301432639831904,0.4011478344264939,0.3391556230228911,0.3975490771185745,0.3249521673505863,0.3408301798235698,0.3549779674587558,0.3779454625952569,0.3105012282013875,0.3947849702532225
James_Blake,5,James_Blake,9,0.4634430268217149,0.3054961061240914,0.3618655461967576,0.2993956324017354,0.3218570823421204,0.4244793039087358,0.3995179109861553,0.4680020706746491,0.4903707482893433,0.242695920045076,0.2951605215559907,0.4734481465374328
Denise_Johnson,1,Denise_Johnson,2,0.1396099048348657,0.0644197004465136,0.0546558312138589,0.0404421031561302,0.0616856722406468,0.0724079283428921,0.1132180849965725,0.041598632435047,0.2019423219887383,0.0439469003698584,0.0608372249261646,0.1411908663220738
Manuel_Poggiali,1,Manuel_Poggiali,2,0.2903855759521255,0.1729886167950538,0.1285365208162558,0.1196195047198076,0.045837737631406,0.2058859764320355,0.2220378815236494,0.2051352431969022,0.4051345697238325,0.1837001477458079,0.1359897379796959,0.2453304371943953
Paul_Byrd,1,Paul_Byrd,2,0.41402206196453,0.2250769055764588,0.2375963657704578,0.1780236991962865,0.1965318682468351,0.3729397737862993,0.3086299331293345,0.3288625667559936,0.5479525888692506,0.2004311611531024,0.1803638573680885,0.3073305932673293
Stellan_Skarsgard,1,Stellan_Skarsgard,2,0.5176587794871627,0.4265219712580643,0.4223865538540561,0.3981380547193046,0.3579941961365384,0.4610431506025174,0.5583094572070874,0.5431790710736939,0.6598984085635408,0.3361008896709238,0.3604998532459698,0.4085035975928626
Bono,1,Bono,2,0.1118500408597447,0.1274328868942908,0.1192150094572829,0.1715880148353851,0.1434296475010543,0.0817105773812901,0.0191602981910335,0.0494940095698841,0.0580449157723107,0.1776564854327566,0.1662236621359649,0.1969016894429424
Toni_Braxton,3,Toni_Braxton,2,0.6457932909721041,0.49549223709329,0.5111527016560358,0.4422333002843672,0.4735281518245903,0.6002822519456844,0.4940718589579291,0.5965528554282332,0.6735015146044432,0.5537097148154247,0.4655245432269497,0.6654224737391017
Terje_Roed-Larsen,2,Terje_Roed-Larsen,1,0.0014976197535014,0.1577119829717355,0.1882692521297328,0.2302231095048832,0.2309495253615542,0.034607195251648,0.1704660413600349,0.1956386606409502,0.0556728115772077,0.0424144552378045,0.1309532386133839,-0.1042856207747834
Brendan_Hansen,2,Brendan_Hansen,1,0.1378256082715987,0.1635585773737086,0.1550943236380311,0.174985884911589,0.1686253576891743,0.1274434817961784,0.0914359565064691,0.1155399925209063,0.0844109300188613,0.1989508094960802,0.1815296868424415,0.2006659464158467
Pupi_Avati,3,Pupi_Avati,2,0.55021601864531,0.3559150976321371,0.4263939544784011,0.3328085113143879,0.3912264475300163,0.5137659921906549,0.3221318245835684,0.4576270117491778,0.5990198361874565,0.4173910420978041,0.4302767841636962,0.5355992313854713
Gian_Marco,2,Gian_Marco,3,-0.0410258342251993,0.089211935253417,0.0311605302288022,0.0833586617621189,0.0517132700817072,-0.0340286891116158,0.1256226341186563,-0.0073830411100246,-0.0557515457316023,0.0622404179385137,0.0524043121139171,-0.0321696090481443
John_Swofford,1,John_Swofford,3,0.5355690615464277,0.409189783893317,0.4367477932434179,0.4102049495062747,0.4637075943890955,0.559941407319861,0.3653692339625677,0.4426383614387094,0.507616102583714,0.4423739716938367,0.4027453554613038,0.539355386105787
Martina_McBride,5,Martina_McBride,4,0.5859645084742231,0.4201190074328254,0.4211657376162903,0.3593642465356685,0.3675793929660458,0.5380247020074541,0.5719407266355488,0.5746981299578465,0.6932850909001691,0.3371386355976723,0.3236204680100493,0.5315718843944278
Tom_Reilly,1,Tom_Reilly,2,0.1189085649893659,0.0762013436146893,0.0907432104765931,0.0530994305830307,0.090018191641712,0.1281869270537786,0.1058543693378247,0.0903424815968432,0.0776778612370055,0.0723402851101204,0.0919098671534243,0.1549645650317106
Billy_Graham,2,Billy_Graham,1,0.2368110564175202,0.1965504801720266,0.2961066594791219,0.1664267822168945,0.2535535769993526,0.1991063784440773,0.3116132276439607,0.3899172280866064,0.3944099886399175,0.1441905483631582,0.2383151952144946,0.1311866444245946
Ron_Dittemore,4,Ron_Dittemore,8,0.4732347386925986,0.3292424771105365,0.2465375959113734,0.3119414392048691,0.2005733160818396,0.4818014095398379,0.3091903270579396,0.2306089702111523,0.3872538527492271,0.3701418345057405,0.3103000804846763,0.5447106615280995
Matthew_Broderick,2,Matthew_Broderick,3,0.1534055422888746,0.098696666966372,0.1073278459372555,0.1165436188433925,0.1331542067777124,0.1543211033334496,0.0124335910516622,0.0331134160819332,0.0668989071159718,0.1503407001775515,0.1551979370278471,0.227650060448693
Robert_Kocharian,4,Robert_Kocharian,2,0.4438293892742534,0.3516238927246833,0.4753616925069109,0.3368827987853406,0.4398205759668864,0.3134843685841575,0.4401738821677044,0.5188567960291898,0.5727602143801555,0.2973313129140852,0.4689153609764875,0.4137477651866929
Pedro_Solbes,4,Pedro_Solbes,2,0.5453520345456851,0.3256243570878541,0.3881166173404407,0.2677897381898242,0.3283129466257148,0.4799487963343242,0.4398564981895326,0.5212834882922356,0.6582157300036603,0.2828228055252961,0.3174433823168554,0.4944086732280208
Nastassia_Kinski,1,Nastassia_Kinski,2,0.2729430844275679,0.3022011149702815,0.3462952368317955,0.2378878977147175,0.2440637150769275,0.1193116431052579,0.4240119111948895,0.518549230741935,0.5823945679893999,0.2455322923681103,0.2967667550324001,0.1472769137998969
Yasar_Yakis,2,Yasar_Yakis,4,0.096362413823597,0.1050676127774687,0.1535053388983834,0.1383819481396777,0.1947137052348453,0.1060916172921256,0.0787425406096193,0.0941435919660757,0.0985712859190288,0.0990146070831344,0.1720459495500146,0.0857977687481943
Mike_Brey,2,Mike_Brey,1,0.4167280614197387,0.2700920103848867,0.2986550662161837,0.2597143628310223,0.237590228549312,0.4068167183041632,0.267022647887819,0.3781972900062834,0.4286142551335529,0.2841075015432325,0.2795932988489705,0.4153899114206202
Gerhard_Schroeder,73,Gerhard_Schroeder,18,0.1126039132292197,0.0391552797803383,0.1043672118391447,0.021352619928005,0.0801251712385273,0.0789174700982425,0.0343792018430015,0.1345126941837637,0.0848010801101343,0.0630485864512634,0.099163959209694,0.1681930564881609
Yossi_Beilin,1,Yossi_Beilin,2,0.3476406798527428,0.2716066671103326,0.2140254407290787,0.2806719367760723,0.1844696282714183,0.2860055289759265,0.3515368369587069,0.3302761134667345,0.506006679233812,0.1794078509888387,0.1323704549929855,0.2591763159913316
Heath_Ledger,1,Heath_Ledger,4,0.2889014612435116,0.2539462847047195,0.2997848297261107,0.1919589669314942,0.2437697190084682,0.2695667551389524,0.4011479985028817,0.4402827868933014,0.3884915037434315,0.1721542820565284,0.2151856117371789,0.2122994974000952
Sarah_Jessica_Parker,5,Sarah_Jessica_Parker,6,0.4068777420515589,0.2214102760124542,0.1601877531744488,0.2698562220191333,0.177856144989158,0.4414912521238128,0.1328570567006055,0.1141742452215792,0.334146242209125,0.2466175265360787,0.1843694447709988,0.4399504813395808
Gloria_Macapagal_Arroyo,42,Gloria_Macapagal_Arroyo,14,0.3286673561685776,0.1507752927816722,0.3134650074255435,0.1228512084805976,0.2124663730610257,0.2465037558145652,0.2537814266689697,0.4898858951644197,0.5062320270155165,0.1120574229327957,0.2459540489209585,0.2433321222365773
Meryl_Streep,13,Meryl_Streep,7,0.6923610172458712,0.4721570590391308,0.4244313360223839,0.3794685376127793,0.3503535704172342,0.6320892228978063,0.6287394228678306,0.5699743512389456,0.803856035530742,0.410575899706646,0.3580428356502027,0.638837932748765
Martin_Cauchon,2,Martin_Cauchon,1,0.3843422457225932,0.351968136173988,0.4636269826873693,0.2621763461987347,0.3842566328434536,0.2490557861571277,0.5205893935401994,0.6034461578668807,0.630450645594264,0.2790466831532786,0.4019220765859051,0.2725464622425091
Jay_Garner,6,Jay_Garner,1,0.3990078244767038,0.2880455073128078,0.2635381345496123,0.2042021134341149,0.1939170852959141,0.3513635695529377,0.3484973244353836,0.3272527016236647,0.4557111434502969,0.3112744683486571,0.2704465215807614,0.3913208590762442
Barrett_Jackman,1,Barrett_Jackman,2,0.4848899990740611,0.4066697623170229,0.47242508965835,0.3430115184155023,0.4180103201550154,0.3944028130250116,0.6251861507669911,0.6813954472685457,0.7154945838296657,0.2892465426841306,0.3189153704163877,0.3552719143866526
Hans_Eichel,3,Hans_Eichel,1,0.3256804404558924,0.249706194323435,0.3031145498483911,0.2058512203837045,0.2625753883844653,0.2380269159121693,0.3155457278726278,0.3794296042968624,0.4663658037697036,0.2346406723751815,0.2706120306049395,0.2748379081569455
John_Ruiz,2,John_Ruiz,1,0.2466141046650582,0.1009926063545776,0.1370636558924452,0.0800935796928657,0.0798527385979265,0.1803013945398173,0.1190546275810954,0.2081733829819555,0.3512606935701177,0.1073461283970922,0.1246772221675703,0.2140303505289815
David_Trimble,4,David_Trimble,1,0.444851286912635,0.3420345279516986,0.3255141302034033,0.3300734461306195,0.2889685165321608,0.3785195362798044,0.4169551194880436,0.4198666198587987,0.5949890039855191,0.2819043166231629,0.2604089670573924,0.3380486772922502
Elisabeth_Schumacher,1,Elisabeth_Schumacher,2,-0.0038048294501018,-0.0080720709969592,0.0647253518550376,0.0140371284879813,0.0497839348540226,-0.0784453043105014,-0.0326158054289072,0.0727597851178249,-0.0118625499797209,-0.0097116841493181,0.0732731459643347,0.0509421021732153
Raoul_Ruiz,2,Raoul_Ruiz,3,0.2019190535642863,0.2211795623933448,0.1525751090723319,0.2024780658033152,0.1234028635598265,0.1332674461962447,0.2652157947693382,0.1817254742776476,0.2903469675466961,0.2031749395627451,0.1536666500062558,0.1771059086880281
Tom_Harkin,4,Tom_Harkin,2,0.1658729385144758,0.098854415859728,0.1075468375315463,0.1014986181217403,0.1006645505399809,0.1559590907237569,0.0481801220717705,0.083528627144994,0.1338805835986233,0.1424798982111346,0.1388002370745034,0.207066299293278
Jennifer_Thompson,1,Jennifer_Thompson,2,0.2808723003528721,0.2463120950407145,0.1654779014556298,0.2389514776853765,0.163546270024917,0.2933674132107574,0.1898710490964023,0.1043088259374271,0.1734485909261307,0.3017841691507371,0.2261572941069608,0.3723858862291478
Vitali_Klitschko,4,Vitali_Klitschko,2,0.2962585247183285,0.3198379047257171,0.2163121507269775,0.3350161287796431,0.239324759014464,0.3521316454580905,0.2772930507126039,0.1637860122327183,0.1975197805550626,0.3398148457913863,0.2451490862521414,0.330111680294327
Edwina_Currie,1,Edwina_Currie,3,0.7312964165498889,0.5557491417582384,0.542588526038681,0.5392940606937884,0.4828593581182478,0.7536081633168462,0.5935637830421105,0.5863356221752383,0.7260342215296197,0.5388874434833245,0.5571054782252476,0.7129451797659857
Roman_Polanski,1,Roman_Polanski,2,0.1682729217054727,0.1581825120469767,0.1675620863221338,0.106784682876968,0.1259573816547224,0.1563743225392573,0.2567657352718416,0.2637464910501751,0.2047046708581431,0.1135455942629012,0.1192108124959858,0.1470159941729909
Arianna_Huffington,2,Arianna_Huffington,3,0.5419711980146186,0.3703874132737995,0.3521052280423368,0.3174147837478795,0.2801751265627448,0.4978243717825006,0.4970937843903173,0.4947012290886525,0.6113152187805926,0.3150267442025081,0.2800275669268457,0.519895039636725
Julianne_Moore,7,Julianne_Moore,9,0.5813378574815161,0.3457528393014312,0.3468462988213133,0.3441715110905606,0.3057171685222657,0.5446277357208271,0.4018536359105003,0.4048954260557547,0.6545036968952314,0.29388765388613,0.3316445462856323,0.5547814679062836
Mohamed_ElBaradei,3,Mohamed_ElBaradei,1,0.4655957799573313,0.3508693661121264,0.4028912376691827,0.2769731149234278,0.3257245253820404,0.3579947654590175,0.4511702324392266,0.5474794042038548,0.6590926010749486,0.322793024452581,0.3305423877913382,0.3811827888334486
Kelly_Clarkson,2,Kelly_Clarkson,3,0.6306455031901119,0.4259295465336852,0.3402660005875219,0.432870253423573,0.3610479800108129,0.6177764771645624,0.3949001893597741,0.3292616875996522,0.6529638471839996,0.4444707562310072,0.3285208843210027,0.6237510965920613
Carolina_Moraes,1,Carolina_Moraes,2,0.4405850875277551,0.3550734744418098,0.3055130408418129,0.382207932141182,0.2826580368819626,0.4259446449033659,0.2870992500984134,0.333887822180432,0.384022205285599,0.3871857040866626,0.3003243083642621,0.504484519275453
Fujio_Cho,4,Fujio_Cho,5,0.5645245365300974,0.3848133288814442,0.4221229337057221,0.3543821408919174,0.3899934339354831,0.5633817033662378,0.4336951332036763,0.4890608348661431,0.630806231597042,0.3722710376473339,0.3903873441881037,0.5018113960349507
Robert_Duvall,8,Robert_Duvall,5,0.0553493833402115,0.0751436073596207,0.0582833844419573,0.0629589465376897,0.0450987503679604,0.0193089475060742,0.1508152724080002,0.1054865978385826,0.1036389892363192,0.0258840599816712,0.0200999404761528,0.042889846522318
Howard_Schultz,2,Howard_Schultz,1,0.4314984883261563,0.3608814926767268,0.2705685027028155,0.3988241997390402,0.3282633484909429,0.4915336344725007,0.1548592715064071,0.1434985396441214,0.2975308839219574,0.471445334430519,0.344558706273059,0.4956877269748577
Tim_Conway,2,Tim_Conway,1,0.1998754605351431,0.16645136540188,0.1439087673715798,0.142338831281531,0.0763809351240675,0.1659386924262011,0.2401930995676847,0.2330932652250008,0.3205435492135801,0.1216097756454161,0.1226320958476426,0.09471306206699
Lisa_Gottsegen,1,Lisa_Gottsegen,2,0.4156190425810591,0.2439780820907694,0.2206192892610965,0.2796541108179604,0.2375585734955448,0.4121525544363891,0.1725346177818287,0.184151996843021,0.3657764740679565,0.271775416010671,0.2389350072078164,0.4677482621702885
Boris_Berezovsky,2,Boris_Berezovsky,1,0.3305832509566023,0.2648407576969738,0.1992369694338083,0.2800726207450015,0.1998318841286734,0.3550706440311033,0.2330652300799194,0.1845605135105697,0.2564193215404201,0.2765756953713453,0.2129943712752651,0.3727189545673465
Hans_Blix,29,Hans_Blix,34,0.2141304694370953,0.235287980053485,0.1514155065660318,0.2474963040255427,0.1936572664022513,0.281513518794982,0.1767913198092878,0.0664284587763919,0.0489345591654777,0.2739089107877193,0.1855486833202805,0.3160612080681287
Joe_Gatti,1,Joe_Gatti,2,0.1991745235418132,0.2596725583244444,0.238195747978016,0.2074240128010274,0.1769337737997488,0.0970814450966815,0.3535999376085265,0.3421252413384829,0.3757889083024029,0.2113283189881707,0.1907521112279722,0.1141182230041208
Alison_Lohman,2,Alison_Lohman,1,0.2190940791033981,0.0591970040498483,0.127627786550741,0.0194537622918095,0.1009370485337239,0.1673860719204959,0.1206721859216596,0.1845993264128177,0.2994728133665321,0.061270366976762,0.1029208981534212,0.1916307131739252
Steven_Hatfill,1,Steven_Hatfill,2,0.3031418920369319,0.2340878393902254,0.1869189100918306,0.2671904298976957,0.202134918612462,0.373737188926814,0.1487895463479947,0.099481300189089,0.2256184031041256,0.2749008363995779,0.2540075825108486,0.3070379193453497
