name1,image1,name2,image2,hf_l1_sgpn_gfpgan_l2_gpen_arcface,hf_l1_sgpn_gfpgan_l2_gpen_magface,hf_l1_sgpn_gfpgan_l2_gpen_adaface,hf_l1_gpen_gfpgan_l2_sgpn_magface,hf_l1_gpen_gfpgan_l2_sgpn_adaface,hf_l1_gpen_gfpgan_l2_sgpn_arcface,hf_l1_gpen_sgpn_l2_gfpgan_magface,hf_l1_gpen_sgpn_l2_gfpgan_adaface,hf_l1_gpen_sgpn_l2_gfpgan_arcface,hf_l1_all_l2_gfpgan_magface,hf_l1_all_l2_gfpgan_adaface,hf_l1_all_l2_gfpgan_arcface
Jennifer_Lopez,13,Jennifer_Lopez,5,2.480338118177001,5.538659388204509,5.959203888103524,5.23790200114957,3.611875466739687,5.178626387111351,3.4444558762242203,2.8104190664355744,4.72953847768369,5.064468334164876,2.873938052014973,5.5561623676276914
Matt_Damon,3,Matt_Damon,4,2.0090847202999846,6.897750917300488,8.928092952854366,7.319916638050567,6.477605189239329,4.597740131601213,5.021838953407215,6.788638194112037,4.37708066013159,6.861574491982932,6.802236849346407,5.078889572388668
Michel_Therrien,1,Michel_Therrien,2,-1.1393368954372742,-1.3812064513930813,2.3155166656263533,-1.2225978715717871,1.3148819113792576,-2.513349936058776,-0.2388542338985249,1.7205908108797972,-2.3106393300286534,-0.3940628422443581,1.792331368328549,-2.6455513424042154
Christina_Aguilera,4,Christina_Aguilera,3,1.7418022163880025,5.71275315995841,8.176506623207008,5.566768582899697,5.893972630071804,3.589190417725582,3.647697996378611,5.137386050878742,3.3354254740422085,5.191097367075308,5.309333181030486,3.911968557465429
Frank_Stallone,2,Frank_Stallone,1,0.7340470197009883,3.8105497123233634,7.811021874003158,3.622172674495612,5.697848828229974,2.104918755779527,3.510559271217264,6.676231015828407,2.2649493085625045,4.552716196814529,6.784279349188742,2.50228008157288
Gian_Marco,1,Gian_Marco,2,0.2842711114717497,-0.0201087617754507,2.41056819405626,0.2441264337845314,2.1189048768946246,0.229078898899524,-0.2097857366457103,1.9157721169072484,-0.2238850373740328,0.049329853586455,1.9301388348002728,-0.0600691735386087
Terry_Stotts,1,Terry_Stotts,2,0.8429672817459466,4.87208212123555,7.679393770918139,4.477173021937349,5.465755564645466,1.895332460665665,4.266081532863279,5.725241692135441,2.362807796222832,5.547077908481404,5.829463204445593,2.808726099293037
Aron_Ralston,2,Aron_Ralston,1,0.4729389344260759,0.8435538646503393,4.162798239558459,-0.0637611048385169,3.09718762911224,0.7618890446882829,0.0041582834486524,2.503183455963455,0.4797580453987837,0.7133565757380262,2.5987115104756064,0.6464142110544397
Rick_Perry,2,Rick_Perry,5,0.0863841927064934,-2.679406944416617,-0.458729022432498,-3.225473050225919,-0.7358286992976737,-0.2252657696789408,-2.151526099177966,-0.8706574130009654,-0.0165998417229391,-2.7286446650211094,-0.9032363739166698,0.0876291823230803
Mark_Heller,1,Mark_Heller,2,2.0504818756150227,5.137429770096503,4.511176556634736,4.999885674134355,2.401224368337585,4.199914143416367,3.82906496889374,2.1303120963249635,4.16991005047211,4.908138576139775,2.152924819884172,4.8578008310755125
Jesse_Jackson,5,Jesse_Jackson,7,1.8978283433672665,5.984707053509544,5.342413992892105,5.774013721998354,3.0690924709522034,3.783005128036673,3.829515705681954,3.386671264227196,3.3457686246692693,5.644390018823801,3.499414923871968,4.062920515051452
Howard_Dean,4,Howard_Dean,6,-1.318766267791767,-5.727275545683712,-4.959987863101641,-5.667272421950082,-3.877861919450092,-2.939736541150768,-4.488005645451059,-3.678359187046377,-3.071422830174996,-5.643584045345107,-3.767845669031172,-3.4760128443262013
Ana_Guevara,2,Ana_Guevara,5,1.3959642937683123,6.230741133768678,5.554252358920467,6.056163292751635,4.629658620974011,3.3849065039625565,4.880670268595864,5.3086293217884,3.465213693940114,6.581414445589864,5.331869583120673,3.920415489973296
Michael_Leavitt,2,Michael_Leavitt,1,0.8965943409834927,4.761742052772897,11.350272785861511,4.730348252391692,7.669308798821554,2.1712067915165307,2.9975725725713604,7.018939345858376,1.9527461163126167,4.314243234442691,7.101705301664147,2.300036461477217
Milo_Maestrecampo,2,Milo_Maestrecampo,1,3.4880227531744765,12.405811526846048,15.37763430230164,12.741372989009488,10.623226238570986,7.547436600157344,9.63538729162817,10.864872466990946,7.414290162418338,12.60464546097024,10.962833997344044,8.584670970494937
Mike_Miller,2,Mike_Miller,1,2.087216270603012,5.159727760890341,7.986756358381527,5.276283338846046,5.052502229890745,4.444240918418242,3.585179370697839,5.203870180888702,4.279813008008702,4.966892942686243,5.179497519725723,4.9705704848422245
Tiger_Woods,15,Tiger_Woods,10,2.959891820913353,12.584324624496144,14.48254109158393,13.24786478851685,11.637115727581447,6.344727405657595,8.205537816906682,9.924390011482664,5.631091896327947,12.208776832625732,10.485544023536429,6.68822089028277
Augusto_Pinochet,2,Augusto_Pinochet,1,4.026004021397672,14.72390707516035,19.179581058688587,14.760730258103752,13.290049582026894,8.42697048213117,10.4921628384271,12.51528966487192,8.206668289813264,14.070612602558402,12.7167510185461,9.569224652483062
Antony_Leung,1,Antony_Leung,2,2.2482168132029745,4.5256104764367056,4.284467569573366,4.196144597554983,2.836311193423739,5.024668007423179,3.463482362553069,3.1781566491428257,4.99318014323104,4.500301902496294,3.1437234842364195,5.698648501264507
Catherine_Deneuve,5,Catherine_Deneuve,2,2.4703530081815046,6.717804610359137,6.430133226678905,6.406885332524676,4.691960939919172,5.556537482023064,4.990817893762694,5.331597733066941,5.495934299736287,6.718276762779816,5.49936115112274,6.382966307369565
Sean_Hayes,2,Sean_Hayes,1,2.870832774955581,11.236866957971335,16.19661282457464,11.719823728561815,11.308340659217317,6.199694613679357,8.56975376786922,11.256211813017709,6.052477135929649,11.353628078540693,11.429124504978196,6.986489211039557
Chan_Gailey,3,Chan_Gailey,2,-0.6929287300928204,-4.239481207268113,-2.4762174119806994,-4.309736491852452,-2.057370245559664,-1.6144329651382667,-3.113608747224995,-1.7237921985757116,-1.392105941618334,-3.9749623266059233,-1.7520492425269398,-1.6599509674100057
Saddam_Hussein,6,Saddam_Hussein,8,0.4161570202961746,1.5038148982819997,3.3142789541314595,1.4834218053174286,1.8560254318050604,0.7471262453781518,1.0559099309742312,2.562641219194903,1.180073406275509,1.5553087718168923,2.722467198261868,1.303465994753215
Kathleen_Kennedy_Townsend,4,Kathleen_Kennedy_Townsend,3,1.9248385511806825,6.223712443648553,7.259544222855826,6.397750820666631,4.78152996355478,4.271690078002703,4.773301241933014,5.037462787942584,4.287130534470098,6.283356021883943,5.183477352796031,4.893470986279603
Lleyton_Hewitt,19,Lleyton_Hewitt,30,1.4061966383861366,4.017380828782596,6.079248773399208,3.8793261172449807,4.075349777561144,2.6951393601078943,2.8245545818779134,4.046253561283649,2.7571046925161933,3.7967487046476807,4.0530224396986165,3.175926019763912
Dick_Cheney,4,Dick_Cheney,14,1.2255391464102987,3.953848559010988,7.948992084377526,4.370631298708879,5.730003452593817,3.084532195290272,4.066986660244506,6.520259265430175,3.27028587890034,5.22245304894988,6.816329031310579,3.770854418768595
Antonio_Trillanes,1,Antonio_Trillanes,3,0.5069346904850518,1.8378999071797544,2.4543326938367493,1.6225461309273808,1.3560593443290778,1.474913942874876,1.581741313215105,1.7045310124427586,1.669880964264633,2.182510943997568,1.748624422583246,1.8177616453557937
Katie_Harman,3,Katie_Harman,2,-0.3334691578559714,1.210055043798326,-1.49315884268307,0.9862026246693284,-1.2644190244505795,-1.296502833762607,0.1920251933261529,-1.3499231337291535,-0.7334361092375898,0.9177298955361914,-1.3924162207225028,-0.8515356866036317
Tim_Duncan,4,Tim_Duncan,2,2.5449330578774365,8.931388348139661,14.3334357974434,8.982854137040416,10.2775356525463,5.551912206280292,6.020356205283855,10.25275369034596,5.401859085485659,8.479543574301093,10.330576265948071,6.263768260914508
King_Abdullah_II,4,King_Abdullah_II,1,1.0197369879502267,2.0335034437544386,4.599072856831961,1.5933710948472024,2.7745464091183334,1.7974015949439823,0.7181060776862314,2.581541368810132,1.554476581645968,1.407786971356713,2.605962255611299,1.9480573572389543
Geraldine_Chaplin,1,Geraldine_Chaplin,3,1.532735341690291,2.0026185881727288,4.057846898438596,2.203010931881645,2.649824866689577,3.452148861705836,1.6919194586001391,3.178834246091612,3.23413391612695,2.1060191120920013,3.064655988880636,3.779532904811793
Hootie_Johnson,2,Hootie_Johnson,1,0.1203682592333141,4.522840214839457,2.9801282273143923,4.470868165006736,1.7043045746933054,-0.507250116493009,2.668463862826476,1.3886307478942448,-0.2769530429325133,4.028920793195769,1.477114538871465,-0.0527384432873896
Kate_Hudson,6,Kate_Hudson,1,1.321088614853952,3.1245928356214496,1.9069283369526908,3.317705017219989,1.0266370065869856,3.1254235292156234,3.249364526063711,1.777002761007728,3.4496698468606097,4.101034909778629,1.651653630290281,3.940280310434848
Robert_Fico,2,Robert_Fico,1,2.308024238815245,5.771521206119759,12.108199112643282,7.165202336570432,8.248950417901233,5.116120632222376,5.180545311963552,9.50695001445032,5.319204108852702,6.650344152783349,9.69908345628262,6.272536833321879
Nicole_Kidman,13,Nicole_Kidman,10,-0.3319962025675639,-1.60770751309347,-1.4816854221343303,-1.881345523570454,-1.1307847212856688,-1.0034148378426222,-1.8784967324336883,-1.229725595074326,-0.9771586352517148,-1.9372441860321417,-1.2736730228829698,-1.1365748816176875
Abdullah_al-Attiyah,1,Abdullah_al-Attiyah,3,-0.5659103430071118,0.4138444558789533,-0.1705354594720698,0.5998278754386668,-0.6103208448466471,-1.1877587178946802,0.1530633055362256,-0.5565371479786028,-1.44303597864692,0.4185762069525021,-0.5768878233591692,-1.635919731920739
Lars_Von_Trier,3,Lars_Von_Trier,1,3.396524939719858,10.77190006329314,17.26386645187413,10.569817378357204,12.368606567386315,7.353863641508674,7.155219536937626,12.261198817609252,6.939527552293024,10.119586222148111,12.445899166723205,8.109534625687193
Anthony_Fauci,2,Anthony_Fauci,1,0.7544635589894666,-0.372894637882927,3.138884322507774,0.2647482170853692,1.868596014755052,1.8409314873614169,-0.0840247407848302,1.6708236891257733,1.7826792403853475,0.1697984695513708,1.7137461207729157,2.104022169788132
Cecilia_Bolocco,1,Cecilia_Bolocco,2,0.860886481288585,0.9651884361332176,2.0880979824341046,0.497572479342856,0.8144256908584313,1.8681844417411697,0.1916568944461407,0.8715330238741674,1.6629478625101313,0.2850104175523884,0.8489677642986648,1.9125029645631173
Luis_Gonzalez_Macchi,5,Luis_Gonzalez_Macchi,2,1.7229306839594816,5.015868603081763,8.463362359361792,5.224347134722894,5.237293580421135,3.443349380515293,3.547040770028976,5.565419234785376,3.3483724820100647,4.905879057448697,5.658234948715423,3.911439056024572
Michelle_Yeoh,3,Michelle_Yeoh,5,0.8099873973462282,-0.2447738232316294,0.7024890020814487,-0.1165149967483838,0.4251340871255418,1.9232717604055387,-0.1521141900704921,0.7587515995093601,2.0074819925291965,-0.1100809220606526,0.8064491006494272,2.4695322783321743
George_Pataki,4,George_Pataki,3,1.3361140226641302,2.579761700043428,3.7675058665974,2.198481694821768,2.090196124097647,2.362360899949754,1.0840680468186803,1.2088228062763355,2.2716833263031027,1.8348308478674389,1.2791211197440449,2.650777405278511
Ahmad_Masood,2,Ahmad_Masood,1,0.9115281112294588,5.195131247107582,6.804845312443167,5.247605583245591,4.497043298519223,1.6058982856644728,3.373489387655816,4.155905468383731,1.6629513956801536,4.728841866625282,4.206428384638082,1.9568227875837323
John_Stallworth,1,John_Stallworth,2,1.084999208992613,0.8983791387332953,2.0911756193076045,0.8822432932798736,0.5727246717169168,2.0024800854815905,0.367075521179165,0.330288451919265,2.0315985486296486,0.649897957670686,0.3327922696563146,2.3618274921728943
Gerhard_Schroeder,5,Gerhard_Schroeder,56,1.940587785778364,10.63909087805917,11.094771834382763,9.38902472846638,7.702373814130661,3.6462998975946888,6.086337692747334,5.395236317430834,3.089444927457319,9.238864762809383,5.338706184614512,3.6869962907589136
Arye_Mekel,2,Arye_Mekel,1,0.959983137639788,4.942619081249724,7.713189585168024,5.249606780589836,5.353480508851842,2.055726493924737,4.286590216494259,5.760349651156769,2.541852763852011,5.380500491011524,5.901898278402427,2.9624523667539107
Rebekah_Chantay_Revels,4,Rebekah_Chantay_Revels,3,1.768888369516452,6.331763973097084,5.965536005968003,6.7724621593883,4.19385943560305,3.8808803432840455,5.059701421626951,5.094775364967081,4.03278204419691,6.731653956458759,5.162512440456824,4.646869581575643
Paradorn_Srichaphan,10,Paradorn_Srichaphan,6,2.136421010755863,10.488644884131764,12.04136342201926,10.824692036799842,6.857537649871835,5.025370825123726,8.248979971273135,7.174020057333888,5.2759062724002295,10.647531042707202,7.694531323911324,6.281217157523005
Colin_Montgomerie,5,Colin_Montgomerie,2,1.6208118810426415,8.588901644701902,12.98496054832308,8.440636950031575,9.99126374013411,3.7684056162135753,6.781007665542226,10.235323839716694,4.3308078621009525,8.904924348110432,10.236902920498204,4.834268953147073
Ishaq_Shahryar,2,Ishaq_Shahryar,1,3.4450447558053323,9.671164532418492,11.625893805326257,9.648785896248338,8.000368177479237,7.40840487379527,7.252329545540352,8.116095787220209,7.358251292042809,9.55865855706953,8.301584576842084,8.484249958091457
Kjell_Magne_Bondevik,1,Kjell_Magne_Bondevik,2,2.134977946827796,8.797468630896935,11.956966376407635,7.692728468101811,8.603435852682713,4.51015311730583,7.557576427034149,9.29725517681938,5.119537287362391,10.11522663724623,9.513641818679025,6.184551815874321
George_Clooney,5,George_Clooney,8,0.663313001882331,2.869302460794973,3.2787996595477504,2.7244492776992013,2.1766647468392866,1.3740618935787468,1.4353529844288335,1.8271305123863857,0.8564377283580682,2.467364705315377,1.83728534666326,1.0464371033182158
Victoria_Clarke,5,Victoria_Clarke,3,1.5041795873417587,4.6399527537886485,8.508882567590202,5.206510612638833,6.628500127132433,3.716764830208696,4.32788171182999,7.316419903225956,3.7311952190740487,5.506861437631244,7.360063832065123,4.144615269908038
Vicente_Fox,9,Vicente_Fox,3,1.096143679366753,6.74789793796942,11.574116138401005,6.5617496166019125,7.648568586587261,2.2070289417727618,5.853059289502964,8.897247764589787,3.1581846854967552,7.535847304242026,9.3419634981428,3.6777681557046185
Abdoulaye_Wade,2,Abdoulaye_Wade,1,2.863447909150634,7.772830206002279,10.982195429971608,7.856098637658238,7.884075883435099,5.350839437082323,5.605453474861248,7.232282856665186,4.984501218683304,7.513456682274949,7.341788379793835,5.705516647891595
Isabelle_Huppert,1,Isabelle_Huppert,2,2.802192946042033,3.452663684404126,5.423631604754544,3.710847190518311,5.086261832578064,6.246329417625812,3.276329077478175,5.320541831984363,5.992513283394871,4.301718912167826,5.22869535121335,6.954258095984529
Boris_Becker,2,Boris_Becker,4,1.008961362895093,1.3409605120604975,3.253078659833936,1.503728951622774,2.3607675072674463,2.248391383968865,1.6388290510966543,2.7686470941906367,2.772524619614377,1.991973512503594,2.816431416964517,3.125048590633204
Thomas_Fargo,1,Thomas_Fargo,4,1.0368723320317237,1.9825176164052103,1.523459581886383,1.792794622689362,1.1064994508143955,2.235851507854937,0.8523080587566967,0.430328072689627,1.9990683957773707,1.3525466245362656,0.3765944526513762,2.37312849556515
Mark_Richt,2,Mark_Richt,3,1.5702309419488494,5.761332662550673,9.174443007081836,6.124382569095135,7.371060759344436,3.500221665413377,4.953758024319786,7.498329986434514,3.394032629074052,6.342550307454498,7.602798695163841,3.991310110296056
Aldo_Paredes,2,Aldo_Paredes,1,-0.8852490240951277,-3.558367646031556,-1.84766885068424,-3.665543239692269,-1.6445649395654605,-1.8963368746338736,-2.724629098154326,-1.74192223690459,-1.9436026956611625,-3.464376247473626,-1.71055116324055,-2.2776614118087912
Kirk_Ferentz,2,Kirk_Ferentz,1,-1.0095440094961472,-0.0679212412575513,-0.197399351801343,-0.6242881784487095,-0.1976393436510841,-2.4371416513434365,-0.7034098834734617,-0.4286397480793633,-2.495468100134137,-0.4557193352049431,-0.4180720896734315,-2.868171768853504
Sheila_Fraser,1,Sheila_Fraser,2,2.948057526448631,7.562832173817375,9.848620513950042,7.911629085481677,7.049138728959308,6.7817233668572285,5.91268225537258,7.214213995930832,6.357249054426385,7.793429714048575,7.31289897110439,7.403467425646649
Paul_ONeill,7,Paul_ONeill,5,1.7984443364703682,5.692141212045803,4.845105094105003,5.611995338423875,3.5125702501451763,3.76686082779026,3.691580731777615,3.009825444117437,3.5857315329840627,5.20800253384683,3.028863078580615,4.193936541731365
Uma_Thurman,2,Uma_Thurman,3,0.3855158580056999,3.410995432668033,5.726691313327889,2.8279726213170404,3.981260911655845,1.0916231035468913,2.580790186505161,4.668640058547805,2.079804743675718,3.509842267995736,4.571686380034492,2.2746692487479745
Prince_Charles,2,Prince_Charles,4,2.8166301606078106,11.139999871631431,12.627626492299273,11.275904260182571,8.935058423479855,5.937628842186093,7.916820407406494,8.22350972757849,5.593398242914162,10.771526403655171,8.36796704870833,6.569040963109486
Vicente_Fox,9,Vicente_Fox,20,1.6203153395846732,7.42949707967397,11.21059304556294,7.442235739661059,7.3987785147674,3.303809494898984,6.646611161364,8.666687245263974,4.200778711959368,8.331973536230956,8.966214794733894,4.930599430019712
Eduardo_Duhalde,2,Eduardo_Duhalde,13,2.8606807530596834,8.098015070229918,11.421029901139214,8.195221090258919,7.926598501683154,6.103713414977335,5.65743834087786,7.592238195479599,5.953916714510347,7.741174780718806,7.732172423422016,6.898698194695096
Samira_Makhmalbaf,2,Samira_Makhmalbaf,1,1.3784899884799906,-1.397340135481551,-0.8254833799340777,-1.506523543355995,-0.7118612978760055,3.106750545532693,-1.1284433976093682,-0.372297472360634,2.8877896496920896,-1.453469022491009,-0.4784048144232495,3.3604612127566806
Ruth_Harlow,1,Ruth_Harlow,2,3.846504321262291,14.805944909054643,18.21959888423972,15.23845960535616,13.188203463599056,8.45601025110249,11.409386779463022,13.460278358098073,7.998196431555,15.04753065162992,13.636564332498924,9.336238606230726
Mario_Dumont,2,Mario_Dumont,1,2.207794592901568,7.015195309724483,9.190699825355948,5.700344108411989,5.681087201858524,4.407437850228174,3.461552595979138,5.00468641881627,4.068028848877223,5.9808329060320045,5.075045781028273,4.799153585501275
Padraig_Harrington,2,Padraig_Harrington,4,0.3162756278533369,-0.6694624420223478,-1.4668774320841529,-0.428829201935708,-0.5172420439252905,0.5464953960453913,-0.3739734841381099,-0.9142185769673604,0.6247062120967986,-0.4197851400441674,-0.850082423152063,0.7962704297954373
Queen_Latifah,2,Queen_Latifah,1,2.0612536992780592,0.5559706872957286,0.6597124378349637,0.2481143320103891,-0.2319234436695691,4.251382078669396,-0.1541732991041546,-0.7000941403255163,3.978424009772712,0.0248850975195713,-0.6310006386397575,4.6239693152215455
Mike_Babcock,1,Mike_Babcock,2,1.3434019869370013,5.422648080763249,8.986308251186307,4.523493439549863,5.834414032824487,2.5284425480425265,3.2803886068188173,5.199615586144686,2.383663369395882,4.557449756804981,5.276571280468423,2.7979594389337548
Mick_Jagger,2,Mick_Jagger,3,0.2996050039242168,1.252526763892193,2.296176483470361,1.4141848335697844,0.968408220729922,0.8233300802212726,0.7647894253557848,0.8708675418696301,0.9991046742008288,1.177108235646136,0.8573080563222355,1.1097309082809668
Cameron_Diaz,1,Cameron_Diaz,2,2.934449037755101,9.254658758341176,13.015562805208688,9.68107831026834,9.141143758640975,6.536720478818832,7.066872170676362,9.772962561389242,6.181060300577643,9.35339278068444,9.74880719756162,7.193118190902749
Aicha_El_Ouafi,3,Aicha_El_Ouafi,1,1.4306396086404969,5.797117486860225,4.554442034527781,5.689351591980905,3.2114853691430487,3.4777485681724785,5.338939774716614,3.929465983205142,4.057301665840534,6.660589066694037,4.1424229199759175,4.394114984226983
Harrison_Ford,3,Harrison_Ford,6,0.501732682514058,6.016212308243777,7.606018439006908,5.768426104997004,3.979529060965851,1.031687981206221,4.426838687943681,4.099955181810328,1.1700992852066188,5.761196289882632,4.314477029357088,1.40914638795606
JK_Rowling,6,JK_Rowling,3,0.8323511345745818,2.2593960340082684,1.7058772254854309,2.500780629189541,1.7010879668383896,1.582233194182408,1.4985988397965966,1.3226601514553749,1.4904748729460169,2.2010574764715294,1.3731368608706638,1.745507102171711
Tony_Stewart,1,Tony_Stewart,5,-0.8880728733840056,0.540422094346781,-2.214079021213196,0.3783721638552775,-1.7650214366881714,-1.881778214293508,0.4642114259248497,-1.7331749498701594,-1.7020082781409398,0.4149735017243925,-1.7849904859790129,-1.991316440538336
Tim_Allen,1,Tim_Allen,3,0.1331997218707217,1.5474765221771176,7.719816163987758,1.388841577141975,4.606344274297612,0.1058760221298382,0.8260308347845284,4.169652347993125,0.2064201976071422,1.163253743136397,4.214366289664885,0.20747511831039
Jiang_Zemin,13,Jiang_Zemin,16,2.6211249128224523,12.34527746963853,16.059918504056757,11.754623355248745,11.36184933066068,6.23770215737593,9.572850298091955,11.480940364038338,6.199043324918646,12.70986705751504,11.730890942605615,7.24908329411086
Salma_Hayek,5,Salma_Hayek,9,1.638182453477769,3.9519737104688617,6.255277976529136,4.67715499545421,5.297602774260621,3.88489531240336,3.34236063069828,5.445978312458239,3.660055073832349,4.1316264684204445,5.440984208101942,4.220870584908455
Vladimir_Putin,18,Vladimir_Putin,49,0.0461681812514167,0.4996895969402408,-1.1772705473791143,0.8125488545682202,-0.9961069846553174,-0.0976737806759526,0.0410629839633704,-1.1814180034356183,-0.2527880430726097,0.4658315716304773,-1.2067714111865722,-0.222952271792066
Elvis_Presley,2,Elvis_Presley,1,0.2471119793478489,-2.2392665681344464,-3.374527321862522,-2.23330630128455,-2.1785482148975723,0.714267981409582,-1.5973927790748663,-1.6470936614395597,0.6672421775450892,-1.9890707283513136,-1.6972107838214154,0.7371038535211953
Norah_Jones,2,Norah_Jones,1,2.8615107222960026,10.508242757628087,14.29984804692788,10.734315725045107,10.12023830759174,6.13091981602078,7.924786297884415,10.024890830141532,5.7488684206998,10.612167735033008,10.0972101813078,6.731271915060298
Donna_Shalala,1,Donna_Shalala,2,1.409659639782715,8.954344513663482,8.837703572631721,7.518576036202094,6.080456575377735,1.88133201989999,5.011485382234604,4.645706558648037,2.141283839468977,7.705866262512501,4.590109564860031,2.632644968635658
Kimi_Raikkonen,3,Kimi_Raikkonen,1,-0.5437825277709288,-3.106569794129554,-2.827481339167332,-2.977581743550741,-2.239834826399875,-1.246161077503232,-1.939184367280531,-2.292849475368929,-1.3903754567027895,-2.8487238548909275,-2.345516838603436,-1.6519971397646525
Matt_Dillon,1,Matt_Dillon,3,1.75526723876683,4.864019438547606,4.916276261819856,4.030414697267033,2.6574549767593827,3.3855308673663056,2.8039195354107664,2.2701624087095627,3.495717727713823,3.860870519148453,2.2929911113106183,4.040928254429811
Jim_Tressel,2,Jim_Tressel,1,0.8623639906663192,4.144389478123129,7.755440446344387,4.961574708187307,4.830720132771836,1.970347929396029,3.3102427491237525,5.589027907509911,2.411362501011474,4.301182260788604,5.8216049239030685,2.669069199273064
Adel_Al-Jubeir,1,Adel_Al-Jubeir,3,0.5950388354481633,1.805269737340769,1.494016017720805,1.543245854918764,0.7358594072910258,1.0816676028997732,1.1456745037056044,0.5068039125595951,1.3166809039702074,1.6986205025655163,0.4021133345402345,1.4754813319943816
Mikhail_Wehbe,2,Mikhail_Wehbe,3,4.051131863652394,14.126589644716743,19.574660694236115,14.8442547120444,13.951118434900089,8.895915519295512,11.187496451504796,14.46939272617571,8.643244153128416,14.82289214839997,14.893235819782737,10.019270944138045
Nathan_Lane,2,Nathan_Lane,1,0.8550918042482654,0.3769190901665382,2.1645397320510287,-0.0317023479890581,1.0041880053413077,1.7691887882014885,0.4772706898815388,1.4713322769298194,1.8455192291347493,0.4837567104910225,1.355294296093045,2.12635134853266
Sonia_Gandhi,3,Sonia_Gandhi,1,3.02802340217674,9.927640596483526,10.816451314924278,9.94567960596282,7.280756707924178,6.507536000851179,6.666031764034145,6.84073377318691,6.168354259011769,9.28479250623064,6.92422975797051,7.192000445351499
Bashar_Assad,3,Bashar_Assad,1,0.8849002268617925,4.960946191739392,5.550353125662168,5.097074352714094,4.25245982097538,2.168288956225623,4.614465758003016,5.3158082806168565,2.437317404994656,6.006320243348879,5.401349414036825,2.7659175290885925
Milo_Djukanovic,2,Milo_Djukanovic,1,0.5287153134825866,2.365082274103633,2.22947268820984,2.111510065879294,1.380832928430007,1.238050606256737,2.0664245489004585,1.9463483527692484,1.4446195761341003,2.5563842063037443,1.916182042381832,1.6286291654094611
Bono,2,Bono,3,-0.2459786113254709,-3.7297590490197257,-2.221249037862317,-3.871190225905481,-1.4060290278818048,-0.546575788590262,-2.893587802025703,-1.576231304065845,-0.3848969180935202,-3.64629350892036,-1.648242454042734,-0.4174855978155736
Angela_Merkel,2,Angela_Merkel,3,0.1408191080993153,0.2772608269997172,0.8609161440621405,0.3964430908438396,0.3501731554546814,-0.0775197558709028,-0.26475467200307,0.2940525220855412,0.041830084025928,-0.0041404554481916,0.2951431037064282,0.0078873524226001
Adolfo_Rodriguez_Saa,2,Adolfo_Rodriguez_Saa,1,0.155974947935475,2.52129617010202,4.331908034368462,2.257924482653024,2.501769321308229,0.0834448849606466,1.6989740438403502,2.594288473384589,0.3104212168168621,2.231272758304401,2.667316573718601,0.2650069612126122
Mikhail_Wehbe,2,Mikhail_Wehbe,4,3.2323576780032166,11.716501891848504,15.095370885591066,12.159644966906551,10.573310717882782,7.159440273996907,9.34335581283134,11.41071770341626,7.228390543287309,12.326041995817745,11.732801589600422,8.343489871790588
David_Heymann,3,David_Heymann,1,2.9787207564495075,8.01424908478119,10.705314138535956,8.409034517802827,8.38771207082192,6.463367169950159,5.935538542384688,8.303817138133146,6.358044097154922,8.057591666918375,8.421579788459917,7.360274978757775
Nelson_Mandela,1,Nelson_Mandela,4,2.8244920413205943,8.615140333074551,12.25973423578928,8.58207126041583,8.057995231573567,6.233965447083948,5.999688751573064,7.81915190326716,5.779956166271884,8.156996765176125,7.949637961781763,6.741570708211303
Phan_Van_Khai,3,Phan_Van_Khai,2,3.0842962578922872,7.540828711829468,13.077060482803624,7.491093604695393,8.685336535072237,6.458411218693888,5.15816109319225,8.701164231707304,6.344571534436634,7.140879964326478,8.975058063748985,7.398562292151554
Shimon_Peres,7,Shimon_Peres,2,1.6447901182458564,4.936567840130277,3.47547854006662,4.918382065616336,2.330856853011757,3.3440297971491826,3.471828308571497,2.0922602096558403,3.222930157422018,4.722293014908868,2.1144097586631343,3.777986275455678
Bill_Sizemore,2,Bill_Sizemore,1,3.638584192600812,13.742312097059523,18.124139542624487,14.31585020189468,13.264120933449076,7.998659892126696,10.27756983642287,13.025755877361927,7.905619787900665,13.743469341589048,13.273884148229005,9.138065677972154
Pierce_Brosnan,11,Pierce_Brosnan,14,1.4447303659694104,3.986489574545492,3.453715823060714,3.708275574881673,2.1784268561807774,2.8426116558085828,2.691482208535348,2.3171309811831766,3.525761142678069,3.6192499847094206,2.3349881768106835,3.658019075399422
Juan_Carlos_Ferrero,6,Juan_Carlos_Ferrero,7,1.0061489160760086,2.927603476262759,6.405738753495774,3.149262931777142,4.513539202717157,2.449651494332723,2.056060862036273,4.426659517400605,2.160422346895753,2.9141716081202365,4.449596552886053,2.531971602853804
Yasar_Yakis,1,Yasar_Yakis,2,-0.3020802942991858,-1.5162292815618763,0.2607308354027422,-1.1187743370829608,0.2589526770507175,-0.6649565275829219,-1.327166003966593,0.215056530083681,-1.0097123018377614,-1.5978302070222232,0.202578790682689,-1.264960434400466
John_Brady,1,John_Brady,2,3.3135046354105,11.243581058517108,15.782569200039706,11.197036347776232,10.874897493251666,7.102379899760948,8.710260913817443,11.331454096299362,7.109988501313298,11.355355271481134,11.632913390595013,8.244745864562049
